pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,order_day,order_Month
12546,5513,spinach_supr_s,1,03-04-2015 00:00,0.544224537,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Friday,April
12547,5513,thai_ckn_m,1,03-04-2015 00:00,0.544224537,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,April
12548,5513,veggie_veg_m,1,03-04-2015 00:00,0.544224537,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Friday,April
12549,5513,veggie_veg_s,1,03-04-2015 00:00,0.544224537,12,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Friday,April
12550,5514,peppr_salami_m,1,03-04-2015 00:00,0.555127315,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Friday,April
12551,5515,cali_ckn_l,1,03-04-2015 00:00,0.558923611,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Friday,April
12552,5515,hawaiian_s,1,03-04-2015 00:00,0.558923611,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,April
12553,5515,the_greek_l,1,03-04-2015 00:00,0.558923611,20.5,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Friday,April
12554,5516,ital_cpcllo_l,1,03-04-2015 00:00,0.562326389,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Friday,April
12555,5516,pepperoni_l,1,03-04-2015 00:00,0.562326389,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,April
12556,5516,thai_ckn_s,1,03-04-2015 00:00,0.562326389,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,April
12557,5517,big_meat_s,1,03-04-2015 00:00,0.569212963,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Friday,April
12558,5518,big_meat_s,1,03-04-2015 00:00,0.573680556,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Friday,April
12559,5518,hawaiian_m,1,03-04-2015 00:00,0.573680556,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,April
12560,5519,the_greek_xl,1,03-04-2015 00:00,0.573981481,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Friday,April
12561,5520,ital_supr_l,1,03-04-2015 00:00,0.574456019,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Friday,April
12562,5520,spicy_ital_l,1,03-04-2015 00:00,0.574456019,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Friday,April
12563,5521,southw_ckn_m,1,03-04-2015 00:00,0.589988426,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Friday,April
12564,5522,spicy_ital_m,1,03-04-2015 00:00,0.612280093,16.5,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Friday,April
12565,5523,pep_msh_pep_m,1,03-04-2015 00:00,0.616134259,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Friday,April
12566,5524,big_meat_s,1,03-04-2015 00:00,0.622222222,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Friday,April
12567,5524,cali_ckn_l,1,03-04-2015 00:00,0.622222222,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Friday,April
12568,5524,hawaiian_l,1,03-04-2015 00:00,0.622222222,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,April
12569,5524,hawaiian_m,1,03-04-2015 00:00,0.622222222,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,April
12570,5524,mediterraneo_l,1,03-04-2015 00:00,0.622222222,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Friday,April
12571,5524,sicilian_m,1,03-04-2015 00:00,0.622222222,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Friday,April
12572,5524,thai_ckn_l,1,03-04-2015 00:00,0.622222222,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,April
12573,5524,thai_ckn_s,1,03-04-2015 00:00,0.622222222,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,April
12574,5524,veggie_veg_m,1,03-04-2015 00:00,0.622222222,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Friday,April
12575,5525,brie_carre_s,1,03-04-2015 00:00,0.63880787,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,Friday,April
12576,5525,ital_supr_m,1,03-04-2015 00:00,0.63880787,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Friday,April
12577,5526,ckn_alfredo_m,1,03-04-2015 00:00,0.640150463,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Friday,April
12578,5526,classic_dlx_s,1,03-04-2015 00:00,0.640150463,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,April
12579,5526,spinach_fet_m,1,03-04-2015 00:00,0.640150463,16,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Friday,April
12580,5526,veggie_veg_s,1,03-04-2015 00:00,0.640150463,12,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Friday,April
12581,5527,calabrese_m,1,03-04-2015 00:00,0.646666667,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,Friday,April
12582,5527,classic_dlx_s,1,03-04-2015 00:00,0.646666667,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,April
12583,5527,mediterraneo_s,1,03-04-2015 00:00,0.646666667,12,12,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Friday,April
12584,5527,prsc_argla_m,1,03-04-2015 00:00,0.646666667,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Friday,April
12585,5528,soppressata_m,1,03-04-2015 00:00,0.665231481,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Friday,April
12586,5529,soppressata_m,1,03-04-2015 00:00,0.678391204,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Friday,April
12587,5530,the_greek_s,1,03-04-2015 00:00,0.683298611,12,12,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Friday,April
12588,5531,bbq_ckn_l,1,03-04-2015 00:00,0.684537037,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,April
12589,5532,ital_cpcllo_m,1,03-04-2015 00:00,0.693773148,16,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Friday,April
12590,5532,peppr_salami_m,1,03-04-2015 00:00,0.693773148,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Friday,April
12591,5532,spinach_supr_m,1,03-04-2015 00:00,0.693773148,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Friday,April
12592,5532,thai_ckn_s,1,03-04-2015 00:00,0.693773148,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,April
12593,5533,mediterraneo_m,1,03-04-2015 00:00,0.694560185,16,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Friday,April
12594,5534,cali_ckn_l,1,03-04-2015 00:00,0.711458333,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Friday,April
12595,5534,spicy_ital_l,1,03-04-2015 00:00,0.711458333,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Friday,April
12596,5535,bbq_ckn_s,1,03-04-2015 00:00,0.721782407,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,April
12597,5535,ital_veggie_m,1,03-04-2015 00:00,0.721782407,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Friday,April
12598,5536,pep_msh_pep_m,1,03-04-2015 00:00,0.723726852,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Friday,April
12599,5537,classic_dlx_s,1,03-04-2015 00:00,0.742800926,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,April
12600,5538,napolitana_s,1,03-04-2015 00:00,0.751030093,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Friday,April
12601,5538,veggie_veg_s,1,03-04-2015 00:00,0.751030093,12,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Friday,April
12602,5539,bbq_ckn_m,1,03-04-2015 00:00,0.75943287,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,April
12603,5539,soppressata_l,1,03-04-2015 00:00,0.75943287,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Friday,April
12604,5540,cali_ckn_l,1,03-04-2015 00:00,0.759548611,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Friday,April
12605,5540,five_cheese_l,1,03-04-2015 00:00,0.759548611,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Friday,April
12606,5540,spinach_supr_l,1,03-04-2015 00:00,0.759548611,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Friday,April
12607,5540,thai_ckn_l,1,03-04-2015 00:00,0.759548611,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,April
12608,5541,prsc_argla_s,1,03-04-2015 00:00,0.767615741,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Friday,April
12609,5541,soppressata_l,1,03-04-2015 00:00,0.767615741,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Friday,April
12610,5541,southw_ckn_s,1,03-04-2015 00:00,0.767615741,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Friday,April
12611,5542,ital_supr_l,1,03-04-2015 00:00,0.780555556,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Friday,April
12612,5542,napolitana_s,1,03-04-2015 00:00,0.780555556,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Friday,April
12613,5542,pepperoni_m,1,03-04-2015 00:00,0.780555556,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,April
12614,5542,veggie_veg_l,1,03-04-2015 00:00,0.780555556,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Friday,April
12615,5543,bbq_ckn_l,1,03-04-2015 00:00,0.783472222,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,April
12616,5543,prsc_argla_m,1,03-04-2015 00:00,0.783472222,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Friday,April
12617,5543,sicilian_l,1,03-04-2015 00:00,0.783472222,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Friday,April
12618,5544,four_cheese_l,1,03-04-2015 00:00,0.794606481,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Friday,April
12619,5544,pepperoni_s,1,03-04-2015 00:00,0.794606481,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,April
12620,5544,spinach_fet_m,1,03-04-2015 00:00,0.794606481,16,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Friday,April
12621,5544,the_greek_xl,1,03-04-2015 00:00,0.794606481,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Friday,April
12622,5545,the_greek_xl,1,03-04-2015 00:00,0.795289352,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Friday,April
12623,5546,classic_dlx_s,1,03-04-2015 00:00,0.809872685,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,April
12624,5546,pepperoni_m,1,03-04-2015 00:00,0.809872685,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,April
12625,5546,peppr_salami_s,1,03-04-2015 00:00,0.809872685,12.5,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Friday,April
12626,5546,spinach_fet_m,1,03-04-2015 00:00,0.809872685,16,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Friday,April
12627,5547,calabrese_m,1,03-04-2015 00:00,0.810671296,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,Friday,April
12628,5547,thai_ckn_m,1,03-04-2015 00:00,0.810671296,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,April
12629,5548,hawaiian_l,1,03-04-2015 00:00,0.812893519,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,April
12630,5548,sicilian_l,1,03-04-2015 00:00,0.812893519,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Friday,April
12631,5548,sicilian_m,1,03-04-2015 00:00,0.812893519,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Friday,April
12632,5548,thai_ckn_l,1,03-04-2015 00:00,0.812893519,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,April
12633,5549,peppr_salami_l,1,03-04-2015 00:00,0.819861111,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Friday,April
12634,5550,veggie_veg_m,1,03-04-2015 00:00,0.8278125,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Friday,April
12635,5551,sicilian_l,1,03-04-2015 00:00,0.844039352,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Friday,April
12636,5551,spicy_ital_m,1,03-04-2015 00:00,0.844039352,16.5,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Friday,April
12637,5552,ital_veggie_l,1,03-04-2015 00:00,0.847407407,21,21,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Friday,April
12638,5552,pep_msh_pep_s,1,03-04-2015 00:00,0.847407407,11,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Friday,April
12639,5553,cali_ckn_m,1,03-04-2015 00:00,0.851018519,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Friday,April
12640,5554,classic_dlx_s,1,03-04-2015 00:00,0.853344907,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,April
12641,5554,hawaiian_l,2,03-04-2015 00:00,0.853344907,16.5,33,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,April
12642,5554,hawaiian_s,1,03-04-2015 00:00,0.853344907,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,April
12643,5555,classic_dlx_m,1,03-04-2015 00:00,0.861099537,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,April
12644,5555,four_cheese_l,1,03-04-2015 00:00,0.861099537,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Friday,April
12645,5555,green_garden_s,1,03-04-2015 00:00,0.861099537,12,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,Friday,April
12646,5556,ital_cpcllo_l,1,03-04-2015 00:00,0.862604167,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Friday,April
12647,5556,pep_msh_pep_m,1,03-04-2015 00:00,0.862604167,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Friday,April
12648,5557,cali_ckn_l,1,03-04-2015 00:00,0.878912037,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Friday,April
12649,5557,napolitana_l,1,03-04-2015 00:00,0.878912037,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Friday,April
12650,5558,bbq_ckn_m,1,03-04-2015 00:00,0.908368056,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,April
12651,5558,hawaiian_m,1,03-04-2015 00:00,0.908368056,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,April
12652,5558,thai_ckn_l,1,03-04-2015 00:00,0.908368056,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,April
12653,5559,sicilian_s,1,03-04-2015 00:00,0.913368056,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Friday,April
12654,5559,southw_ckn_s,1,03-04-2015 00:00,0.913368056,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Friday,April
12655,5560,five_cheese_l,1,03-04-2015 00:00,0.920497685,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Friday,April
12656,5560,ital_cpcllo_l,1,03-04-2015 00:00,0.920497685,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Friday,April
12657,5560,ital_veggie_m,1,03-04-2015 00:00,0.920497685,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Friday,April
12658,5560,soppressata_s,1,03-04-2015 00:00,0.920497685,12.5,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Friday,April
12659,5561,hawaiian_m,1,03-04-2015 00:00,0.922858796,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,April
12660,5561,soppressata_m,1,03-04-2015 00:00,0.922858796,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Friday,April
12661,5562,bbq_ckn_m,1,03-04-2015 00:00,0.925324074,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,April
12662,5562,ckn_pesto_l,1,03-04-2015 00:00,0.925324074,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Friday,April
